periode_codi,any,mes,tipus_periode,codi_municipi,municipi,illa,ocupacio_apartaments_pct,ocupacio_places_pct,ocupacio_apartaments_cap_setmana_pct,ocupacio_places_cap_setmana_pct,qualitat
2014-M03,2014,3,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2014-M03,2014,3,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2014-M03,2014,3,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2014-M03,2014,3,mensual,07052,Sant Lluís,Menorca,,,,,U
2014-M03,2014,3,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2014-M03,2014,3,mensual,07057,Santanyí,Mallorca,,,,,U
2014-M03,2014,3,mensual,07062,Son Servera,Mallorca,,,,,U
2014-M04,2014,4,mensual,07003,Alcúdia,Mallorca,,,,,U
2014-M04,2014,4,mensual,07011,Calvià,Mallorca,42.26,32.64,47.72,38.21,A
2014-M04,2014,4,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2014-M04,2014,4,mensual,07022,Felanitx,Mallorca,,,,,U
2014-M04,2014,4,mensual,07024,Formentera,Formentera,,,,,U
2014-M04,2014,4,mensual,07026,Eivissa,Eivissa,,,,,U
2014-M04,2014,4,mensual,07040,Palma,Mallorca,71.47,60.57,73.51,63.38,A
2014-M04,2014,4,mensual,07042,Pollença,Mallorca,,,,,U
2014-M04,2014,4,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2014-M04,2014,4,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2014-M04,2014,4,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2014-M04,2014,4,mensual,07052,Sant Lluís,Menorca,,,,,U
2014-M04,2014,4,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2014-M04,2014,4,mensual,07057,Santanyí,Mallorca,,,,,U
2014-M04,2014,4,mensual,07062,Son Servera,Mallorca,,,,,U
2014-M05,2014,5,mensual,07003,Alcúdia,Mallorca,65.06,49.39,64.75,48.68,A
2014-M05,2014,5,mensual,07011,Calvià,Mallorca,59.14,48.6,61.12,50.4,A
2014-M05,2014,5,mensual,07015,Ciutadella de Menorca,Menorca,33.33,26.17,31.01,24.39,A
2014-M05,2014,5,mensual,07022,Felanitx,Mallorca,48.91,32.48,43.81,29.57,A
2014-M05,2014,5,mensual,07024,Formentera,Formentera,52.41,39.83,53.13,41.23,A
2014-M05,2014,5,mensual,07026,Eivissa,Eivissa,50.06,35.71,58.51,43.47,A
2014-M05,2014,5,mensual,07040,Palma,Mallorca,70.86,57.69,75.08,64.56,A
2014-M05,2014,5,mensual,07042,Pollença,Mallorca,53.5,43.43,51.7,41.93,A
2014-M05,2014,5,mensual,07046,Sant Antoni de Portmany,Eivissa,64.41,51.59,64.24,52.51,A
2014-M05,2014,5,mensual,07048,Sant Josep de sa Talaia,Eivissa,42.5,32.94,41.42,33.07,A
2014-M05,2014,5,mensual,07051,Sant Llorenç des Cardassar,Mallorca,60.4,39.39,55.7,37.02,A
2014-M05,2014,5,mensual,07052,Sant Lluís,Menorca,,,,,U
2014-M05,2014,5,mensual,07054,Santa Eulària des Riu,Eivissa,50.59,39.4,49.45,38.46,A
2014-M05,2014,5,mensual,07057,Santanyí,Mallorca,64.99,58.21,61.69,56.83,A
2014-M05,2014,5,mensual,07062,Son Servera,Mallorca,37.17,23.21,39.22,25.11,A
2014-M06,2014,6,mensual,07003,Alcúdia,Mallorca,85.49,70.73,83.87,69.63,A
2014-M06,2014,6,mensual,07011,Calvià,Mallorca,78.6,70.21,81.32,73.76,A
2014-M06,2014,6,mensual,07015,Ciutadella de Menorca,Menorca,58.79,46.67,58.28,46.64,A
2014-M06,2014,6,mensual,07022,Felanitx,Mallorca,68.62,52.28,66.58,51.88,A
2014-M06,2014,6,mensual,07024,Formentera,Formentera,77.31,65.39,86.1,73.57,A
2014-M06,2014,6,mensual,07026,Eivissa,Eivissa,85.78,68.42,90.04,71.9,A
2014-M06,2014,6,mensual,07040,Palma,Mallorca,83.9,62.94,88.41,68.29,A
2014-M06,2014,6,mensual,07042,Pollença,Mallorca,87.88,69.38,87.16,68.89,A
2014-M06,2014,6,mensual,07046,Sant Antoni de Portmany,Eivissa,66.64,56.78,68.92,58.91,A
2014-M06,2014,6,mensual,07048,Sant Josep de sa Talaia,Eivissa,69.27,54.6,72.62,58.03,A
2014-M06,2014,6,mensual,07051,Sant Llorenç des Cardassar,Mallorca,77.91,58.58,77.18,58.01,A
2014-M06,2014,6,mensual,07052,Sant Lluís,Menorca,66.53,51.49,66.85,51.09,A
2014-M06,2014,6,mensual,07054,Santa Eulària des Riu,Eivissa,69.8,51.51,72.49,52.16,A
2014-M06,2014,6,mensual,07057,Santanyí,Mallorca,85.28,73.78,83.35,71.59,A
2014-M06,2014,6,mensual,07062,Son Servera,Mallorca,72.77,60.97,71.74,60.01,A
2014-M07,2014,7,mensual,07003,Alcúdia,Mallorca,88.43,81.87,89.09,82.25,A
2014-M07,2014,7,mensual,07011,Calvià,Mallorca,86.87,79.08,87.83,80.09,A
2014-M07,2014,7,mensual,07015,Ciutadella de Menorca,Menorca,69.96,51.39,68.99,50.95,A
2014-M07,2014,7,mensual,07022,Felanitx,Mallorca,69.63,57.1,69.11,57.65,A
2014-M07,2014,7,mensual,07024,Formentera,Formentera,87.06,68.26,95.68,74.66,A
2014-M07,2014,7,mensual,07026,Eivissa,Eivissa,91.81,72.03,95.66,76.18,A
2014-M07,2014,7,mensual,07040,Palma,Mallorca,85.26,71.99,85.18,73.23,A
2014-M07,2014,7,mensual,07042,Pollença,Mallorca,85.01,71.24,86.27,72.47,A
2014-M07,2014,7,mensual,07046,Sant Antoni de Portmany,Eivissa,76.35,67.57,76.3,68.3,A
2014-M07,2014,7,mensual,07048,Sant Josep de sa Talaia,Eivissa,78.96,64.53,79.14,65.26,A
2014-M07,2014,7,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2014-M07,2014,7,mensual,07052,Sant Lluís,Menorca,67.52,45.95,71.04,49.48,A
2014-M07,2014,7,mensual,07054,Santa Eulària des Riu,Eivissa,77.41,64.3,77.1,63.59,A
2014-M07,2014,7,mensual,07057,Santanyí,Mallorca,79.13,64.92,79.06,63.89,A
2014-M07,2014,7,mensual,07062,Son Servera,Mallorca,76.51,71.7,75.2,70.5,A
2014-M08,2014,8,mensual,07003,Alcúdia,Mallorca,94.43,82.42,94.37,81.9,A
2014-M08,2014,8,mensual,07011,Calvià,Mallorca,89.2,81.84,89.52,81.84,A
2014-M08,2014,8,mensual,07015,Ciutadella de Menorca,Menorca,72.49,54.44,71.82,53.97,A
2014-M08,2014,8,mensual,07022,Felanitx,Mallorca,86.29,71.65,85.64,70.9,A
2014-M08,2014,8,mensual,07024,Formentera,Formentera,94.42,79.51,93.71,78.14,A
2014-M08,2014,8,mensual,07026,Eivissa,Eivissa,92.08,75.66,94.65,77.23,A
2014-M08,2014,8,mensual,07040,Palma,Mallorca,89.84,81.95,89.25,82.0,A
2014-M08,2014,8,mensual,07042,Pollença,Mallorca,86.81,75.56,84.89,73.6,A
2014-M08,2014,8,mensual,07046,Sant Antoni de Portmany,Eivissa,90.09,80.81,90.97,81.56,A
2014-M08,2014,8,mensual,07048,Sant Josep de sa Talaia,Eivissa,81.05,65.63,79.7,65.11,A
2014-M08,2014,8,mensual,07051,Sant Llorenç des Cardassar,Mallorca,86.23,65.55,81.06,61.96,A
2014-M08,2014,8,mensual,07052,Sant Lluís,Menorca,91.24,77.92,91.63,77.72,A
2014-M08,2014,8,mensual,07054,Santa Eulària des Riu,Eivissa,82.24,67.11,78.52,64.19,A
2014-M08,2014,8,mensual,07057,Santanyí,Mallorca,88.36,68.66,88.28,68.44,A
2014-M08,2014,8,mensual,07062,Son Servera,Mallorca,95.9,86.04,94.78,85.66,A
2014-M09,2014,9,mensual,07003,Alcúdia,Mallorca,94.01,68.0,94.45,67.73,A
2014-M09,2014,9,mensual,07011,Calvià,Mallorca,80.02,63.95,81.92,66.44,A
2014-M09,2014,9,mensual,07015,Ciutadella de Menorca,Menorca,60.81,40.46,61.69,40.91,A
2014-M09,2014,9,mensual,07022,Felanitx,Mallorca,62.68,38.64,64.57,38.98,A
2014-M09,2014,9,mensual,07024,Formentera,Formentera,84.14,67.53,85.68,69.52,A
2014-M09,2014,9,mensual,07026,Eivissa,Eivissa,90.46,71.38,93.76,74.66,A
2014-M09,2014,9,mensual,07040,Palma,Mallorca,84.66,66.22,89.18,71.13,A
2014-M09,2014,9,mensual,07042,Pollença,Mallorca,81.81,59.05,82.83,58.94,A
2014-M09,2014,9,mensual,07046,Sant Antoni de Portmany,Eivissa,80.24,64.87,81.36,66.21,A
2014-M09,2014,9,mensual,07048,Sant Josep de sa Talaia,Eivissa,72.89,54.22,72.63,53.87,A
2014-M09,2014,9,mensual,07051,Sant Llorenç des Cardassar,Mallorca,83.4,51.62,83.84,51.62,A
2014-M09,2014,9,mensual,07052,Sant Lluís,Menorca,68.46,46.36,67.7,45.9,A
2014-M09,2014,9,mensual,07054,Santa Eulària des Riu,Eivissa,70.0,51.38,68.42,50.88,A
2014-M09,2014,9,mensual,07057,Santanyí,Mallorca,85.54,64.7,86.37,65.59,A
2014-M09,2014,9,mensual,07062,Son Servera,Mallorca,88.53,64.59,85.81,62.72,A
2014-M10,2014,10,mensual,07003,Alcúdia,Mallorca,49.12,36.13,50.16,36.82,A
2014-M10,2014,10,mensual,07011,Calvià,Mallorca,54.23,40.34,57.71,43.23,A
2014-M10,2014,10,mensual,07015,Ciutadella de Menorca,Menorca,36.19,27.16,37.4,27.72,A
2014-M10,2014,10,mensual,07022,Felanitx,Mallorca,29.98,19.96,31.23,20.94,A
2014-M10,2014,10,mensual,07024,Formentera,Formentera,28.66,24.18,28.63,24.34,A
2014-M10,2014,10,mensual,07026,Eivissa,Eivissa,31.02,23.6,42.33,33.0,A
2014-M10,2014,10,mensual,07040,Palma,Mallorca,75.17,60.24,78.18,64.62,A
2014-M10,2014,10,mensual,07042,Pollença,Mallorca,58.2,47.78,58.67,47.74,A
2014-M10,2014,10,mensual,07046,Sant Antoni de Portmany,Eivissa,38.49,25.32,41.29,26.57,A
2014-M10,2014,10,mensual,07048,Sant Josep de sa Talaia,Eivissa,48.59,32.3,50.97,35.35,A
2014-M10,2014,10,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2014-M10,2014,10,mensual,07052,Sant Lluís,Menorca,,,,,U
2014-M10,2014,10,mensual,07054,Santa Eulària des Riu,Eivissa,38.55,26.33,38.63,26.73,A
2014-M10,2014,10,mensual,07057,Santanyí,Mallorca,47.6,36.85,50.38,39.38,A
2014-M10,2014,10,mensual,07062,Son Servera,Mallorca,66.91,52.43,68.53,53.41,A
2014-M11,2014,11,mensual,07003,Alcúdia,Mallorca,,,,,U
2014-M11,2014,11,mensual,07011,Calvià,Mallorca,46.46,28.23,55.83,35.97,A
2014-M11,2014,11,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2014-M11,2014,11,mensual,07022,Felanitx,Mallorca,,,,,U
2014-M11,2014,11,mensual,07024,Formentera,Formentera,,,,,U
2014-M11,2014,11,mensual,07026,Eivissa,Eivissa,,,,,U
2014-M11,2014,11,mensual,07040,Palma,Mallorca,,,,,U
2014-M11,2014,11,mensual,07042,Pollença,Mallorca,,,,,U
2014-M11,2014,11,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2014-M11,2014,11,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2014-M11,2014,11,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2014-M11,2014,11,mensual,07052,Sant Lluís,Menorca,,,,,U
2014-M11,2014,11,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2014-M11,2014,11,mensual,07057,Santanyí,Mallorca,,,,,U
2014-M11,2014,11,mensual,07062,Son Servera,Mallorca,,,,,U
2014-M12,2014,12,mensual,07003,Alcúdia,Mallorca,,,,,U
2014-M12,2014,12,mensual,07011,Calvià,Mallorca,47.11,27.72,50.75,28.44,A
2014-M12,2014,12,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2014-M12,2014,12,mensual,07022,Felanitx,Mallorca,,,,,U
2014-M12,2014,12,mensual,07024,Formentera,Formentera,,,,,U
2014-M12,2014,12,mensual,07026,Eivissa,Eivissa,,,,,U
2014-M12,2014,12,mensual,07040,Palma,Mallorca,,,,,U
2014-M12,2014,12,mensual,07042,Pollença,Mallorca,,,,,U
2014-M12,2014,12,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2014-M12,2014,12,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2014-M12,2014,12,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2014-M12,2014,12,mensual,07052,Sant Lluís,Menorca,,,,,U
2014-M12,2014,12,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2014-M12,2014,12,mensual,07057,Santanyí,Mallorca,,,,,U
2014-M12,2014,12,mensual,07062,Son Servera,Mallorca,,,,,U
2015,2015,,anual,07003,Alcúdia,Mallorca,76.12,59.99,76.54,60.5,A
2015,2015,,anual,07011,Calvià,Mallorca,71.39,57.6,72.69,58.55,A
2015,2015,,anual,07015,Ciutadella de Menorca,Menorca,73.9,55.86,74.73,56.33,A
2015,2015,,anual,07022,Felanitx,Mallorca,65.45,40.48,64.34,39.44,A
2015,2015,,anual,07024,Formentera,Formentera,62.05,52.63,64.52,54.58,A
2015,2015,,anual,07026,Eivissa,Eivissa,77.28,62.46,82.03,67.2,A
2015,2015,,anual,07040,Palma,Mallorca,77.59,62.29,81.12,67.11,A
2015,2015,,anual,07042,Pollença,Mallorca,70.87,60.01,71.67,60.72,A
2015,2015,,anual,07046,Sant Antoni de Portmany,Eivissa,68.48,56.21,69.22,57.28,A
2015,2015,,anual,07048,Sant Josep de sa Talaia,Eivissa,68.65,53.2,69.72,54.47,A
2015,2015,,anual,07051,Sant Llorenç des Cardassar,Mallorca,77.23,60.75,76.13,60.01,A
2015,2015,,anual,07052,Sant Lluís,Menorca,81.78,61.97,81.99,61.77,A
2015,2015,,anual,07054,Santa Eulària des Riu,Eivissa,64.95,48.79,65.07,48.72,A
2015,2015,,anual,07057,Santanyí,Mallorca,66.93,59.61,66.65,59.09,A
2015,2015,,anual,07062,Son Servera,Mallorca,73.22,59.42,71.81,57.99,A
2015-M01,2015,1,mensual,07003,Alcúdia,Mallorca,,,,,U
2015-M01,2015,1,mensual,07011,Calvià,Mallorca,55.14,38.36,62.27,44.79,A
2015-M01,2015,1,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2015-M01,2015,1,mensual,07022,Felanitx,Mallorca,,,,,U
2015-M01,2015,1,mensual,07024,Formentera,Formentera,,,,,U
2015-M01,2015,1,mensual,07026,Eivissa,Eivissa,,,,,U
2015-M01,2015,1,mensual,07040,Palma,Mallorca,,,,,U
2015-M01,2015,1,mensual,07042,Pollença,Mallorca,,,,,U
2015-M01,2015,1,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2015-M01,2015,1,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2015-M01,2015,1,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2015-M01,2015,1,mensual,07052,Sant Lluís,Menorca,,,,,U
2015-M01,2015,1,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2015-M01,2015,1,mensual,07057,Santanyí,Mallorca,,,,,U
2015-M01,2015,1,mensual,07062,Son Servera,Mallorca,,,,,U
2015-M02,2015,2,mensual,07003,Alcúdia,Mallorca,,,,,U
2015-M02,2015,2,mensual,07011,Calvià,Mallorca,58.44,39.35,69.68,47.82,A
2015-M02,2015,2,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2015-M02,2015,2,mensual,07022,Felanitx,Mallorca,,,,,U
2015-M02,2015,2,mensual,07024,Formentera,Formentera,,,,,U
2015-M02,2015,2,mensual,07026,Eivissa,Eivissa,,,,,U
2015-M02,2015,2,mensual,07040,Palma,Mallorca,56.09,42.94,55.51,45.52,A
2015-M02,2015,2,mensual,07042,Pollença,Mallorca,,,,,U
2015-M02,2015,2,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2015-M02,2015,2,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2015-M02,2015,2,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2015-M02,2015,2,mensual,07052,Sant Lluís,Menorca,,,,,U
2015-M02,2015,2,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2015-M02,2015,2,mensual,07057,Santanyí,Mallorca,,,,,U
2015-M02,2015,2,mensual,07062,Son Servera,Mallorca,,,,,U
2015-M03,2015,3,mensual,07003,Alcúdia,Mallorca,,,,,U
2015-M03,2015,3,mensual,07011,Calvià,Mallorca,64.46,45.84,70.32,51.29,A
2015-M03,2015,3,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2015-M03,2015,3,mensual,07022,Felanitx,Mallorca,,,,,U
2015-M03,2015,3,mensual,07024,Formentera,Formentera,,,,,U
2015-M03,2015,3,mensual,07026,Eivissa,Eivissa,,,,,U
2015-M03,2015,3,mensual,07040,Palma,Mallorca,40.85,29.06,39.15,30.04,A
2015-M03,2015,3,mensual,07042,Pollença,Mallorca,,,,,U
2015-M03,2015,3,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2015-M03,2015,3,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2015-M03,2015,3,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2015-M03,2015,3,mensual,07052,Sant Lluís,Menorca,,,,,U
2015-M03,2015,3,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2015-M03,2015,3,mensual,07057,Santanyí,Mallorca,,,,,U
2015-M03,2015,3,mensual,07062,Son Servera,Mallorca,,,,,U
2015-M04,2015,4,mensual,07003,Alcúdia,Mallorca,36.12,29.41,41.07,34.03,A
2015-M04,2015,4,mensual,07011,Calvià,Mallorca,32.72,25.36,32.88,25.33,A
2015-M04,2015,4,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2015-M04,2015,4,mensual,07022,Felanitx,Mallorca,,,,,U
2015-M04,2015,4,mensual,07024,Formentera,Formentera,,,,,U
2015-M04,2015,4,mensual,07026,Eivissa,Eivissa,,,,,U
2015-M04,2015,4,mensual,07040,Palma,Mallorca,84.03,62.94,88.29,67.51,A
2015-M04,2015,4,mensual,07042,Pollença,Mallorca,67.21,56.19,71.32,60.79,A
2015-M04,2015,4,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2015-M04,2015,4,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2015-M04,2015,4,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2015-M04,2015,4,mensual,07052,Sant Lluís,Menorca,,,,,U
2015-M04,2015,4,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2015-M04,2015,4,mensual,07057,Santanyí,Mallorca,63.47,47.24,69.63,51.37,A
2015-M04,2015,4,mensual,07062,Son Servera,Mallorca,,,,,U
2015-M05,2015,5,mensual,07003,Alcúdia,Mallorca,63.26,48.68,65.67,50.83,A
2015-M05,2015,5,mensual,07011,Calvià,Mallorca,49.3,36.97,49.18,37.02,A
2015-M05,2015,5,mensual,07015,Ciutadella de Menorca,Menorca,24.47,18.06,24.54,17.88,A
2015-M05,2015,5,mensual,07022,Felanitx,Mallorca,36.23,17.4,37.28,17.52,A
2015-M05,2015,5,mensual,07024,Formentera,Formentera,30.88,24.36,36.59,29.45,A
2015-M05,2015,5,mensual,07026,Eivissa,Eivissa,53.36,45.32,58.69,51.93,A
2015-M05,2015,5,mensual,07040,Palma,Mallorca,76.04,61.75,82.2,67.93,A
2015-M05,2015,5,mensual,07042,Pollença,Mallorca,51.9,42.87,53.07,44.35,A
2015-M05,2015,5,mensual,07046,Sant Antoni de Portmany,Eivissa,38.32,28.47,37.84,28.78,A
2015-M05,2015,5,mensual,07048,Sant Josep de sa Talaia,Eivissa,41.58,33.61,42.43,34.71,A
2015-M05,2015,5,mensual,07051,Sant Llorenç des Cardassar,Mallorca,57.15,45.49,54.79,42.82,A
2015-M05,2015,5,mensual,07052,Sant Lluís,Menorca,,,,,U
2015-M05,2015,5,mensual,07054,Santa Eulària des Riu,Eivissa,42.43,32.01,42.3,31.55,A
2015-M05,2015,5,mensual,07057,Santanyí,Mallorca,55.75,49.54,55.0,48.38,A
2015-M05,2015,5,mensual,07062,Son Servera,Mallorca,40.92,30.45,42.89,32.09,A
2015-M06,2015,6,mensual,07003,Alcúdia,Mallorca,88.13,66.81,88.02,66.93,A
2015-M06,2015,6,mensual,07011,Calvià,Mallorca,71.98,57.99,73.84,59.93,A
2015-M06,2015,6,mensual,07015,Ciutadella de Menorca,Menorca,67.16,54.56,67.86,55.16,A
2015-M06,2015,6,mensual,07022,Felanitx,Mallorca,51.5,32.68,49.63,32.4,A
2015-M06,2015,6,mensual,07024,Formentera,Formentera,68.8,58.32,72.36,60.85,A
2015-M06,2015,6,mensual,07026,Eivissa,Eivissa,77.19,63.42,81.86,68.56,A
2015-M06,2015,6,mensual,07040,Palma,Mallorca,84.83,71.64,89.15,76.28,A
2015-M06,2015,6,mensual,07042,Pollença,Mallorca,88.16,72.16,90.03,73.28,A
2015-M06,2015,6,mensual,07046,Sant Antoni de Portmany,Eivissa,62.83,54.0,63.88,55.04,A
2015-M06,2015,6,mensual,07048,Sant Josep de sa Talaia,Eivissa,67.93,51.58,69.4,52.74,A
2015-M06,2015,6,mensual,07051,Sant Llorenç des Cardassar,Mallorca,61.65,46.92,60.25,47.43,A
2015-M06,2015,6,mensual,07052,Sant Lluís,Menorca,84.37,60.39,85.19,60.26,A
2015-M06,2015,6,mensual,07054,Santa Eulària des Riu,Eivissa,53.65,39.8,53.24,40.17,A
2015-M06,2015,6,mensual,07057,Santanyí,Mallorca,46.8,41.62,47.12,41.54,A
2015-M06,2015,6,mensual,07062,Son Servera,Mallorca,72.79,55.79,68.49,51.83,A
2015-M07,2015,7,mensual,07003,Alcúdia,Mallorca,91.14,80.9,90.09,80.66,A
2015-M07,2015,7,mensual,07011,Calvià,Mallorca,86.28,77.53,86.2,77.04,A
2015-M07,2015,7,mensual,07015,Ciutadella de Menorca,Menorca,90.65,71.43,90.44,70.52,A
2015-M07,2015,7,mensual,07022,Felanitx,Mallorca,78.05,61.22,78.51,60.63,A
2015-M07,2015,7,mensual,07024,Formentera,Formentera,82.12,76.84,82.82,77.34,A
2015-M07,2015,7,mensual,07026,Eivissa,Eivissa,93.12,72.45,95.49,75.56,A
2015-M07,2015,7,mensual,07040,Palma,Mallorca,84.92,65.59,89.8,71.59,A
2015-M07,2015,7,mensual,07042,Pollença,Mallorca,87.27,73.4,87.8,73.31,A
2015-M07,2015,7,mensual,07046,Sant Antoni de Portmany,Eivissa,80.72,68.46,80.17,68.66,A
2015-M07,2015,7,mensual,07048,Sant Josep de sa Talaia,Eivissa,77.92,61.09,77.06,61.87,A
2015-M07,2015,7,mensual,07051,Sant Llorenç des Cardassar,Mallorca,91.48,71.06,90.55,70.8,A
2015-M07,2015,7,mensual,07052,Sant Lluís,Menorca,96.07,80.88,95.96,80.51,A
2015-M07,2015,7,mensual,07054,Santa Eulària des Riu,Eivissa,80.1,63.0,78.76,62.18,A
2015-M07,2015,7,mensual,07057,Santanyí,Mallorca,81.13,79.31,80.62,78.89,A
2015-M07,2015,7,mensual,07062,Son Servera,Mallorca,89.39,79.58,88.17,78.71,A
2015-M08,2015,8,mensual,07003,Alcúdia,Mallorca,87.77,73.08,86.7,72.04,A
2015-M08,2015,8,mensual,07011,Calvià,Mallorca,91.29,79.44,91.99,79.7,A
2015-M08,2015,8,mensual,07015,Ciutadella de Menorca,Menorca,94.31,74.13,94.32,73.71,A
2015-M08,2015,8,mensual,07022,Felanitx,Mallorca,88.67,60.93,86.77,59.01,A
2015-M08,2015,8,mensual,07024,Formentera,Formentera,87.52,75.35,88.78,76.71,A
2015-M08,2015,8,mensual,07026,Eivissa,Eivissa,93.32,76.85,96.22,78.64,A
2015-M08,2015,8,mensual,07040,Palma,Mallorca,93.52,80.27,93.26,81.91,A
2015-M08,2015,8,mensual,07042,Pollença,Mallorca,60.91,54.21,61.76,55.15,A
2015-M08,2015,8,mensual,07046,Sant Antoni de Portmany,Eivissa,89.4,75.85,89.66,76.43,A
2015-M08,2015,8,mensual,07048,Sant Josep de sa Talaia,Eivissa,84.9,67.06,85.67,67.66,A
2015-M08,2015,8,mensual,07051,Sant Llorenç des Cardassar,Mallorca,91.06,73.45,90.24,71.85,A
2015-M08,2015,8,mensual,07052,Sant Lluís,Menorca,95.68,77.44,94.34,76.88,A
2015-M08,2015,8,mensual,07054,Santa Eulària des Riu,Eivissa,88.8,72.86,88.95,72.17,A
2015-M08,2015,8,mensual,07057,Santanyí,Mallorca,87.34,81.23,86.26,80.54,A
2015-M08,2015,8,mensual,07062,Son Servera,Mallorca,95.06,79.96,95.3,80.1,A
2015-M09,2015,9,mensual,07003,Alcúdia,Mallorca,96.36,72.29,96.49,72.34,A
2015-M09,2015,9,mensual,07011,Calvià,Mallorca,82.67,61.88,84.46,63.38,A
2015-M09,2015,9,mensual,07015,Ciutadella de Menorca,Menorca,83.38,51.33,86.27,53.94,A
2015-M09,2015,9,mensual,07022,Felanitx,Mallorca,78.89,42.58,76.86,41.01,A
2015-M09,2015,9,mensual,07024,Formentera,Formentera,75.77,61.01,76.83,61.6,A
2015-M09,2015,9,mensual,07026,Eivissa,Eivissa,87.66,69.37,92.13,73.24,A
2015-M09,2015,9,mensual,07040,Palma,Mallorca,87.45,70.25,92.68,77.38,A
2015-M09,2015,9,mensual,07042,Pollença,Mallorca,93.41,81.78,91.28,80.22,A
2015-M09,2015,9,mensual,07046,Sant Antoni de Portmany,Eivissa,68.72,55.82,71.16,58.72,A
2015-M09,2015,9,mensual,07048,Sant Josep de sa Talaia,Eivissa,72.27,55.23,74.63,57.42,A
2015-M09,2015,9,mensual,07051,Sant Llorenç des Cardassar,Mallorca,83.01,60.82,82.46,59.95,A
2015-M09,2015,9,mensual,07052,Sant Lluís,Menorca,87.17,52.5,89.03,51.91,A
2015-M09,2015,9,mensual,07054,Santa Eulària des Riu,Eivissa,65.65,46.26,66.24,46.52,A
2015-M09,2015,9,mensual,07057,Santanyí,Mallorca,82.08,64.01,82.59,63.83,A
2015-M09,2015,9,mensual,07062,Son Servera,Mallorca,90.43,61.5,88.94,60.22,A
2015-M10,2015,10,mensual,07003,Alcúdia,Mallorca,49.3,34.18,48.36,32.88,A
2015-M10,2015,10,mensual,07011,Calvià,Mallorca,62.41,46.31,62.77,45.84,A
2015-M10,2015,10,mensual,07015,Ciutadella de Menorca,Menorca,30.94,22.14,33.68,24.36,A
2015-M10,2015,10,mensual,07022,Felanitx,Mallorca,60.33,30.15,58.02,27.91,A
2015-M10,2015,10,mensual,07024,Formentera,Formentera,15.52,11.79,18.24,13.77,A
2015-M10,2015,10,mensual,07026,Eivissa,Eivissa,33.57,27.43,45.59,38.5,A
2015-M10,2015,10,mensual,07040,Palma,Mallorca,78.45,61.85,86.21,70.4,A
2015-M10,2015,10,mensual,07042,Pollença,Mallorca,54.99,48.23,56.0,49.0,A
2015-M10,2015,10,mensual,07046,Sant Antoni de Portmany,Eivissa,57.31,33.07,59.49,34.61,A
2015-M10,2015,10,mensual,07048,Sant Josep de sa Talaia,Eivissa,45.72,33.62,49.34,36.45,A
2015-M10,2015,10,mensual,07051,Sant Llorenç des Cardassar,Mallorca,71.56,56.91,70.78,57.29,A
