periode_codi,any,mes,tipus_periode,codi_municipi,municipi,illa,ocupacio_places_pct,ocupacio_habitacions_pct,ocupacio_places_cap_setmana_pct,qualitat
2013-M09,2013,9,mensual,07033,Manacor,Mallorca,75.95,90.24,73.27,A
2013-M09,2013,9,mensual,07039,Muro,Mallorca,89.42,93.34,87.12,A
2013-M09,2013,9,mensual,07040,Palma,Mallorca,80.9,87.89,87.19,A
2013-M09,2013,9,mensual,07042,Pollença,Mallorca,83.9,92.2,84.16,A
2013-M09,2013,9,mensual,07046,Sant Antoni de Portmany,Eivissa,73.66,73.93,72.68,A
2013-M09,2013,9,mensual,07048,Sant Josep de sa Talaia,Eivissa,90.11,82.83,82.91,A
2013-M09,2013,9,mensual,07050,Sant Joan de Labritja,Eivissa,76.13,81.48,75.0,A
2013-M09,2013,9,mensual,07051,Sant Llorenç des Cardassar,Mallorca,82.96,91.84,81.33,A
2013-M09,2013,9,mensual,07052,Sant Lluís,Menorca,71.91,89.16,70.1,A
2013-M09,2013,9,mensual,07054,Santa Eulària des Riu,Eivissa,78.04,82.08,79.4,A
2013-M09,2013,9,mensual,07055,Santa Margalida,Mallorca,91.96,89.17,87.54,A
2013-M09,2013,9,mensual,07057,Santanyí,Mallorca,72.34,80.01,73.58,A
2013-M09,2013,9,mensual,07059,Ses Salines,Mallorca,86.7,84.59,84.71,A
2013-M09,2013,9,mensual,07061,Sóller,Mallorca,83.39,88.1,85.57,A
2013-M09,2013,9,mensual,07062,Son Servera,Mallorca,92.7,94.79,92.98,A
2013-M10,2013,10,mensual,07002,Alaior,Menorca,,,,U
2013-M10,2013,10,mensual,07003,Alcúdia,Mallorca,64.45,53.31,57.17,A
2013-M10,2013,10,mensual,07005,Andratx,Mallorca,72.8,62.76,70.48,A
2013-M10,2013,10,mensual,07011,Calvià,Mallorca,57.54,61.38,61.08,A
2013-M10,2013,10,mensual,07014,Capdepera,Mallorca,63.33,61.51,63.29,A
2013-M10,2013,10,mensual,07015,Ciutadella de Menorca,Menorca,44.68,46.37,50.26,A
2013-M10,2013,10,mensual,07022,Felanitx,Mallorca,,,,U
2013-M10,2013,10,mensual,07024,Formentera,Formentera,33.23,28.86,33.59,A
2013-M10,2013,10,mensual,07026,Eivissa,Eivissa,51.43,37.94,44.45,A
2013-M10,2013,10,mensual,07031,Llucmajor,Mallorca,57.82,60.6,59.49,A
2013-M10,2013,10,mensual,07032,Maó,Menorca,,,,U
2013-M10,2013,10,mensual,07033,Manacor,Mallorca,60.4,50.68,57.9,A
2013-M10,2013,10,mensual,07039,Muro,Mallorca,67.22,59.37,60.84,A
2013-M10,2013,10,mensual,07040,Palma,Mallorca,66.27,70.98,73.02,A
2013-M10,2013,10,mensual,07042,Pollença,Mallorca,61.39,55.36,67.33,A
2013-M10,2013,10,mensual,07046,Sant Antoni de Portmany,Eivissa,57.98,45.48,49.24,A
2013-M10,2013,10,mensual,07048,Sant Josep de sa Talaia,Eivissa,51.58,54.91,58.04,A
2013-M10,2013,10,mensual,07050,Sant Joan de Labritja,Eivissa,53.5,64.59,65.05,A
2013-M10,2013,10,mensual,07051,Sant Llorenç des Cardassar,Mallorca,62.22,67.75,65.33,A
2013-M10,2013,10,mensual,07052,Sant Lluís,Menorca,,,,U
2013-M10,2013,10,mensual,07054,Santa Eulària des Riu,Eivissa,57.28,67.03,68.11,A
2013-M10,2013,10,mensual,07055,Santa Margalida,Mallorca,66.03,62.51,68.58,A
2013-M10,2013,10,mensual,07057,Santanyí,Mallorca,61.51,65.56,64.33,A
2013-M10,2013,10,mensual,07059,Ses Salines,Mallorca,79.56,63.51,59.9,A
2013-M10,2013,10,mensual,07061,Sóller,Mallorca,84.14,76.56,80.73,A
2013-M10,2013,10,mensual,07062,Son Servera,Mallorca,62.24,69.77,74.29,A
2013-M11,2013,11,mensual,07002,Alaior,Menorca,,,,U
2013-M11,2013,11,mensual,07003,Alcúdia,Mallorca,,,,U
2013-M11,2013,11,mensual,07005,Andratx,Mallorca,,,,U
2013-M11,2013,11,mensual,07011,Calvià,Mallorca,46.16,42.22,44.7,A
2013-M11,2013,11,mensual,07014,Capdepera,Mallorca,,,,U
2013-M11,2013,11,mensual,07015,Ciutadella de Menorca,Menorca,,,,U
2013-M11,2013,11,mensual,07022,Felanitx,Mallorca,,,,U
2013-M11,2013,11,mensual,07024,Formentera,Formentera,0.0,0.0,0.0,A
2013-M11,2013,11,mensual,07026,Eivissa,Eivissa,22.64,25.82,18.67,A
2013-M11,2013,11,mensual,07031,Llucmajor,Mallorca,,,,U
2013-M11,2013,11,mensual,07032,Maó,Menorca,,,,U
2013-M11,2013,11,mensual,07033,Manacor,Mallorca,,,,U
2013-M11,2013,11,mensual,07039,Muro,Mallorca,,,,U
2013-M11,2013,11,mensual,07040,Palma,Mallorca,42.15,53.77,46.62,A
2013-M11,2013,11,mensual,07042,Pollença,Mallorca,,,,U
2013-M11,2013,11,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,U
2013-M11,2013,11,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,U
2013-M11,2013,11,mensual,07050,Sant Joan de Labritja,Eivissa,,,,U
2013-M11,2013,11,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,U
2013-M11,2013,11,mensual,07052,Sant Lluís,Menorca,0.0,0.0,0.0,A
2013-M11,2013,11,mensual,07054,Santa Eulària des Riu,Eivissa,,,,U
2013-M11,2013,11,mensual,07055,Santa Margalida,Mallorca,,,,U
2013-M11,2013,11,mensual,07057,Santanyí,Mallorca,,,,U
2013-M11,2013,11,mensual,07059,Ses Salines,Mallorca,0.0,0.0,0.0,A
2013-M11,2013,11,mensual,07061,Sóller,Mallorca,,,,U
2013-M11,2013,11,mensual,07062,Son Servera,Mallorca,,,,U
2013-M12,2013,12,mensual,07002,Alaior,Menorca,,,,U
2013-M12,2013,12,mensual,07003,Alcúdia,Mallorca,,,,U
2013-M12,2013,12,mensual,07005,Andratx,Mallorca,,,,U
2013-M12,2013,12,mensual,07011,Calvià,Mallorca,28.5,35.89,31.23,A
2013-M12,2013,12,mensual,07014,Capdepera,Mallorca,,,,U
2013-M12,2013,12,mensual,07015,Ciutadella de Menorca,Menorca,,,,U
2013-M12,2013,12,mensual,07022,Felanitx,Mallorca,,,,U
2013-M12,2013,12,mensual,07024,Formentera,Formentera,0.0,0.0,0.0,A
2013-M12,2013,12,mensual,07026,Eivissa,Eivissa,,,,U
2013-M12,2013,12,mensual,07031,Llucmajor,Mallorca,,,,U
2013-M12,2013,12,mensual,07032,Maó,Menorca,,,,U
2013-M12,2013,12,mensual,07033,Manacor,Mallorca,,,,U
2013-M12,2013,12,mensual,07039,Muro,Mallorca,,,,U
2013-M12,2013,12,mensual,07040,Palma,Mallorca,33.65,42.41,39.26,A
2013-M12,2013,12,mensual,07042,Pollença,Mallorca,,,,U
2013-M12,2013,12,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,U
2013-M12,2013,12,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,U
2013-M12,2013,12,mensual,07050,Sant Joan de Labritja,Eivissa,,,,U
2013-M12,2013,12,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,U
2013-M12,2013,12,mensual,07052,Sant Lluís,Menorca,0.0,0.0,0.0,A
2013-M12,2013,12,mensual,07054,Santa Eulària des Riu,Eivissa,,,,U
2013-M12,2013,12,mensual,07055,Santa Margalida,Mallorca,,,,U
2013-M12,2013,12,mensual,07057,Santanyí,Mallorca,,,,U
2013-M12,2013,12,mensual,07059,Ses Salines,Mallorca,0.0,0.0,0.0,A
2013-M12,2013,12,mensual,07061,Sóller,Mallorca,,,,U
2013-M12,2013,12,mensual,07062,Son Servera,Mallorca,,,,U
2014,2014,,anual,07002,Alaior,Menorca,,,,U
2014,2014,,anual,07003,Alcúdia,Mallorca,78.95,79.73,78.01,A
2014,2014,,anual,07005,Andratx,Mallorca,84.15,83.3,83.67,A
2014,2014,,anual,07011,Calvià,Mallorca,72.18,74.82,72.87,A
2014,2014,,anual,07014,Capdepera,Mallorca,72.62,73.27,72.62,A
2014,2014,,anual,07015,Ciutadella de Menorca,Menorca,71.26,72.34,70.19,A
2014,2014,,anual,07022,Felanitx,Mallorca,72.25,75.01,73.58,A
2014,2014,,anual,07024,Formentera,Formentera,70.82,71.25,73.03,A
2014,2014,,anual,07026,Eivissa,Eivissa,75.11,78.52,77.92,A
2014,2014,,anual,07031,Llucmajor,Mallorca,80.15,73.84,82.36,A
2014,2014,,anual,07032,Maó,Menorca,49.04,62.98,48.48,A
2014,2014,,anual,07033,Manacor,Mallorca,72.4,76.7,70.99,A
2014,2014,,anual,07039,Muro,Mallorca,78.6,82.56,79.13,A
2014,2014,,anual,07040,Palma,Mallorca,72.07,76.22,75.88,A
2014,2014,,anual,07042,Pollença,Mallorca,74.31,77.79,75.86,A
2014,2014,,anual,07046,Sant Antoni de Portmany,Eivissa,76.76,73.38,75.4,A
2014,2014,,anual,07048,Sant Josep de sa Talaia,Eivissa,69.76,72.23,72.03,A
2014,2014,,anual,07050,Sant Joan de Labritja,Eivissa,81.8,86.0,81.51,A
2014,2014,,anual,07051,Sant Llorenç des Cardassar,Mallorca,76.41,80.04,75.68,A
2014,2014,,anual,07052,Sant Lluís,Menorca,67.55,77.03,63.61,A
2014,2014,,anual,07054,Santa Eulària des Riu,Eivissa,70.28,76.36,71.55,A
2014,2014,,anual,07055,Santa Margalida,Mallorca,78.24,77.59,77.35,A
2014,2014,,anual,07057,Santanyí,Mallorca,77.92,83.19,81.2,A
2014,2014,,anual,07059,Ses Salines,Mallorca,78.24,78.71,76.75,A
2014,2014,,anual,07061,Sóller,Mallorca,73.97,74.4,76.11,A
2014,2014,,anual,07062,Son Servera,Mallorca,72.44,76.79,73.62,A
2014-M01,2014,1,mensual,07002,Alaior,Menorca,,,,U
2014-M01,2014,1,mensual,07003,Alcúdia,Mallorca,,,,U
2014-M01,2014,1,mensual,07005,Andratx,Mallorca,,,,U
2014-M01,2014,1,mensual,07011,Calvià,Mallorca,29.73,33.35,26.33,A
2014-M01,2014,1,mensual,07014,Capdepera,Mallorca,,,,U
2014-M01,2014,1,mensual,07015,Ciutadella de Menorca,Menorca,,,,U
2014-M01,2014,1,mensual,07022,Felanitx,Mallorca,,,,U
2014-M01,2014,1,mensual,07024,Formentera,Formentera,0.0,0.0,0.0,A
2014-M01,2014,1,mensual,07026,Eivissa,Eivissa,,,,U
2014-M01,2014,1,mensual,07031,Llucmajor,Mallorca,,,,U
2014-M01,2014,1,mensual,07032,Maó,Menorca,,,,U
2014-M01,2014,1,mensual,07033,Manacor,Mallorca,,,,U
2014-M01,2014,1,mensual,07039,Muro,Mallorca,,,,U
2014-M01,2014,1,mensual,07040,Palma,Mallorca,30.0,38.62,32.88,A
2014-M01,2014,1,mensual,07042,Pollença,Mallorca,,,,U
2014-M01,2014,1,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,U
2014-M01,2014,1,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,U
2014-M01,2014,1,mensual,07050,Sant Joan de Labritja,Eivissa,,,,U
2014-M01,2014,1,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,U
2014-M01,2014,1,mensual,07052,Sant Lluís,Menorca,0.0,0.0,0.0,A
2014-M01,2014,1,mensual,07054,Santa Eulària des Riu,Eivissa,,,,U
2014-M01,2014,1,mensual,07055,Santa Margalida,Mallorca,,,,U
2014-M01,2014,1,mensual,07057,Santanyí,Mallorca,,,,U
2014-M01,2014,1,mensual,07059,Ses Salines,Mallorca,,,,U
2014-M01,2014,1,mensual,07061,Sóller,Mallorca,,,,U
2014-M01,2014,1,mensual,07062,Son Servera,Mallorca,,,,U
2014-M02,2014,2,mensual,07002,Alaior,Menorca,,,,U
2014-M02,2014,2,mensual,07003,Alcúdia,Mallorca,,,,U
2014-M02,2014,2,mensual,07005,Andratx,Mallorca,,,,U
2014-M02,2014,2,mensual,07011,Calvià,Mallorca,49.58,57.08,51.29,A
2014-M02,2014,2,mensual,07014,Capdepera,Mallorca,,,,U
2014-M02,2014,2,mensual,07015,Ciutadella de Menorca,Menorca,,,,U
2014-M02,2014,2,mensual,07022,Felanitx,Mallorca,,,,U
2014-M02,2014,2,mensual,07024,Formentera,Formentera,0.0,0.0,0.0,A
2014-M02,2014,2,mensual,07026,Eivissa,Eivissa,28.96,37.69,28.55,A
2014-M02,2014,2,mensual,07031,Llucmajor,Mallorca,,,,U
2014-M02,2014,2,mensual,07032,Maó,Menorca,,,,U
2014-M02,2014,2,mensual,07033,Manacor,Mallorca,,,,U
2014-M02,2014,2,mensual,07039,Muro,Mallorca,,,,U
2014-M02,2014,2,mensual,07040,Palma,Mallorca,40.35,46.2,41.95,A
2014-M02,2014,2,mensual,07042,Pollença,Mallorca,,,,U
2014-M02,2014,2,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,U
2014-M02,2014,2,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,U
2014-M02,2014,2,mensual,07050,Sant Joan de Labritja,Eivissa,,,,U
2014-M02,2014,2,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,U
2014-M02,2014,2,mensual,07052,Sant Lluís,Menorca,0.0,0.0,0.0,A
2014-M02,2014,2,mensual,07054,Santa Eulària des Riu,Eivissa,,,,U
2014-M02,2014,2,mensual,07055,Santa Margalida,Mallorca,,,,U
2014-M02,2014,2,mensual,07057,Santanyí,Mallorca,,,,U
